Name,Grade1,Grade2,Grade3
793802483,53,87,68
793802483,66,75,95
793802483,91,88,62
793802483,60,85,81
793802483,82,80,95
793802483,96,76,85
793802483,89,74,65
793802483,84,88,71
793802483,55,82,98
793802483,57,88,99
793802483,61,61,82
793802483,83,81,95
793802483,55,76,57
793802483,60,70,69
793802483,90,83,57
793802483,73,51,57
793802483,91,63,56
793802483,89,78,86
793802483,60,97,95
793802483,99,71,51
793802483,91,98,82
793802483,62,65,98
793802483,53,91,62
793802483,65,62,57
793802483,69,59,56
793802483,52,58,94
793802483,72,58,62
793802483,50,98,99
793802483,63,91,61
793802483,93,69,72
793802483,78,90,92
793802483,63,94,90
793802483,57,55,71
793802483,67,84,98
793802483,52,50,73
793802483,79,82,76
793802483,64,90,70
793802483,83,99,71
793802483,81,56,67
793802483,96,92,65
793802483,74,73,62
793802483,63,69,80
793802483,87,97,88
793802483,71,55,66
793802483,98,71,85
793802483,53,67,95
793802483,63,60,93
793802483,51,55,60
793802483,85,74,88
793802483,78,70,64
793802483,53,60,77
793802483,89,98,84
793802483,51,94,92
793802483,71,70,69
793802483,69,80,57
793802483,90,68,78
793802483,63,78,77
793802483,50,80,52
793802483,76,58,55
793802483,57,82,71
793802483,62,81,86
793802483,85,67,92
793802483,54,85,59
793802483,80,63,81
793802483,54,71,83
793802483,61,95,61
793802483,73,72,56
793802483,56,91,75
793802483,100,78,64
793802483,52,91,74
793802483,58,86,80
793802483,62,98,51
793802483,68,75,54
793802483,70,77,53
793802483,82,62,54
793802483,90,68,100
793802483,88,91,82
793802483,99,61,77
793802483,60,65,66
793802483,95,90,95
793802483,79,73,90
793802483,79,51,78
793802483,76,74,54
793802483,62,69,89
793802483,51,81,59
793802483,72,50,83
793802483,86,86,100
793802483,64,79,76
793802483,59,56,100
793802483,87,83,64
793802483,57,51,68
793802483,91,72,58
793802483,83,70,93
793802483,73,51,95
793802483,71,94,88
793802483,50,98,64
793802483,59,52,97
793802483,92,53,86
793802483,67,64,65
793802483,86,59,93
793802483,79,98,58
793802483,60,59,94
793802483,97,92,66
793802483,67,72,50
793802483,65,58,65
793802483,62,98,63
793802483,66,57,99
793802483,58,59,68
793802483,75,73,84
793802483,76,55,98
793802483,79,85,63
793802483,75,58,58
793802483,79,63,51
793802483,77,95,93
793802483,93,56,95
793802483,80,100,65
793802483,59,73,88
793802483,67,84,74
793802483,82,81,64
793802483,55,98,56
793802483,67,54,98
793802483,68,86,61
793802483,58,58,96
793802483,95,80,74
793802483,65,59,88
793802483,76,92,98
793802483,85,98,79
793802483,66,56,64
793802483,82,52,90
793802483,71,71,56
793802483,95,51,60
793802483,72,55,93
793802483,97,88,80
793802483,70,88,55
793802483,74,64,65
793802483,77,84,92
793802483,77,59,94
793802483,98,53,92
793802483,85,51,95
793802483,75,68,51
793802483,88,80,95
793802483,87,85,54
793802483,75,50,83
793802483,60,68,52
793802483,77,59,94
793802483,72,51,78
793802483,90,86,78
793802483,90,59,70
793802483,86,71,68
793802483,71,65,74
793802483,73,79,78
793802483,65,55,83
793802483,56,98,95
793802483,53,83,86
793802483,90,59,92
793802483,93,75,58
793802483,63,83,77
793802483,65,87,53
793802483,62,78,94
793802483,91,100,99
793802483,53,65,75
793802483,61,86,81
793802483,75,91,91
793802483,52,67,56
793802483,82,91,83
793802483,67,96,66
793802483,83,77,93
793802483,95,69,76
793802483,56,69,56
793802483,60,87,50
793802483,80,73,88
793802483,74,92,81
793802483,89,88,66
793802483,54,97,75
793802483,66,77,96
793802483,70,55,67
793802483,63,88,88
793802483,51,97,74
793802483,91,87,59
793802483,97,61,81
793802483,69,92,57
793802483,98,57,82
793802483,66,63,86
793802483,80,66,89
793802483,82,93,74
793802483,50,86,82
793802483,90,89,62
793802483,51,92,84
793802483,79,63,83
793802483,86,77,99
793802483,66,92,85
793802483,68,52,91
793802483,76,88,51
793802483,95,72,52
793802483,70,61,79
793802483,97,96,60
793802483,70,73,79
793802483,83,84,84
793802483,64,74,95
793802483,95,93,95
793802483,67,98,56
793802483,81,51,87
793802483,98,93,58
793802483,79,99,51
793802483,91,89,76
793802483,97,72,81
793802483,64,96,81
793802483,55,74,75
793802483,63,85,71
793802483,90,53,78
793802483,84,75,78
793802483,100,94,87
793802483,95,66,71
793802483,75,65,51
793802483,75,87,95
793802483,75,96,66
793802483,88,76,81
793802483,93,75,51
793802483,50,53,94
793802483,98,93,92
793802483,98,83,80
793802483,81,62,91
793802483,50,98,51
793802483,52,71,51
793802483,79,53,70
793802483,84,68,82
793802483,52,65,81
793802483,97,90,57
793802483,64,71,93
793802483,83,83,52
793802483,99,59,85
793802483,99,93,56
793802483,58,95,95
793802483,66,94,99
793802483,66,94,98
793802483,76,86,55
793802483,63,95,67
793802483,82,72,83
793802483,93,68,72
793802483,90,83,79
793802483,90,82,96
793802483,64,96,63
793802483,77,72,99
793802483,93,85,99
793802483,78,54,86
793802483,84,73,98
793802483,58,65,59
793802483,95,87,94
793802483,90,60,86
793802483,76,72,84
793802483,57,68,90
793802483,63,52,70
793802483,57,64,70
793802483,80,60,80
793802483,97,99,52
793802483,53,64,60
793802483,97,76,73
793802483,67,51,90
793802483,72,71,75
793802483,77,90,90
793802483,91,76,52
793802483,58,90,91
793802483,100,95,99
793802483,55,89,96
793802483,86,69,63
793802483,59,61,78
793802483,99,68,62
793802483,69,76,89
793802483,78,89,70
793802483,78,60,78
793802483,100,68,78
793802483,89,64,64
793802483,94,80,88
793802483,50,90,89
793802483,67,91,85
793802483,71,87,60
793802483,54,56,58
793802483,53,60,58
793802483,65,94,65
793802483,79,68,52
793802483,59,56,51
793802483,66,75,67
793802483,98,62,91
793802483,84,87,92
793802483,65,77,73
793802483,61,63,65
793802483,69,87,85
793802483,66,71,78
793802483,84,71,80
793802483,95,58,62
793802483,75,64,94
793802483,60,72,84
793802483,59,77,84
793802483,93,53,90
793802483,65,54,64
793802483,96,51,70
793802483,86,79,53
793802483,73,56,50
793802483,95,62,62
793802483,56,57,74
793802483,87,84,100
793802483,90,57,78
793802483,70,53,54
793802483,73,95,95
793802483,70,98,66
793802483,68,76,99
793802483,83,65,75
793802483,68,53,78
793802483,96,86,72
793802483,62,80,81
793802483,61,70,92
793802483,57,73,78
793802483,78,72,68
793802483,85,77,98
793802483,99,91,86
793802483,70,81,82
793802483,90,51,54
793802483,61,59,77
793802483,61,63,76
793802483,84,63,78
793802483,66,62,55
793802483,94,93,82
793802483,61,91,51
793802483,92,95,83
793802483,100,99,56
793802483,63,82,67
793802483,66,99,55
793802483,93,52,53
793802483,79,66,65
793802483,95,99,65
793802483,100,97,65
793802483,89,96,77
793802483,74,71,96
793802483,66,100,72
793802483,82,66,59
793802483,78,83,78
793802483,54,69,98
793802483,76,96,56
793802483,83,88,97
793802483,79,82,70
793802483,90,77,76
793802483,59,50,95
793802483,72,89,66
793802483,78,80,72
793802483,60,84,85
793802483,88,85,69
793802483,98,51,82
793802483,95,83,95
793802483,57,99,100
793802483,70,51,86
793802483,63,94,91
793802483,98,61,88
793802483,63,76,73
793802483,90,56,51
793802483,50,50,86
793802483,50,82,78
793802483,66,58,84
793802483,58,78,74
793802483,52,59,98
793802483,59,64,67
793802483,76,52,89
793802483,82,84,68
793802483,71,82,91
793802483,77,69,83
793802483,70,98,69
793802483,56,74,76
793802483,76,81,58
793802483,56,72,56
793802483,83,93,74
793802483,93,57,65
793802483,56,80,71
793802483,95,85,81
793802483,86,85,54
793802483,90,71,98
793802483,59,68,74
793802483,50,70,60
793802483,92,94,53
793802483,92,81,73
793802483,60,63,93
793802483,90,66,94
793802483,67,89,52
793802483,61,54,91
793802483,75,93,80
793802483,96,64,50
793802483,61,100,56
793802483,87,59,82
793802483,89,81,77
793802483,91,96,99
793802483,97,98,95
793802483,55,83,76
793802483,51,78,89
793802483,91,100,78
793802483,76,92,67
793802483,69,63,56
793802483,73,63,56
793802483,61,91,81
793802483,96,74,90
793802483,62,88,66
793802483,82,56,72
793802483,71,68,73
793802483,56,63,91
793802483,99,92,57
793802483,72,66,51
793802483,78,67,60
793802483,64,98,82
793802483,60,75,80
793802483,80,93,76
793802483,51,53,97
793802483,88,70,98
793802483,92,100,78
793802483,91,89,64
793802483,72,84,96
793802483,55,50,60
793802483,74,93,77
793802483,67,70,56
793802483,83,64,57
793802483,67,80,79
793802483,84,87,82
793802483,81,61,69
793802483,63,56,57
793802483,95,78,94
793802483,89,94,78
793802483,89,66,56
793802483,68,92,90
793802483,59,76,61
793802483,100,71,93
793802483,51,55,55
793802483,50,91,50
793802483,85,65,99
793802483,68,92,89
793802483,84,71,73
793802483,85,51,70
793802483,99,55,85
793802483,53,50,60
793802483,73,90,100
793802483,91,70,89
793802483,52,74,82
793802483,85,70,60
793802483,66,67,51
793802483,96,61,65
793802483,70,87,65
793802483,77,86,83
793802483,94,92,75
793802483,76,73,97
793802483,97,51,71
793802483,75,68,60
793802483,75,75,77
793802483,80,69,78
793802483,56,61,84
793802483,99,54,93
793802483,76,65,84
793802483,69,82,61
793802483,84,60,61
793802483,66,59,77
793802483,78,64,72
793802483,91,84,62
793802483,94,92,85
793802483,92,65,99
793802483,83,60,56
793802483,69,89,76
793802483,87,69,92
793802483,76,81,75
793802483,91,88,52
793802483,52,62,69
793802483,85,59,72
793802483,52,68,75
793802483,69,63,70
793802483,80,53,82
793802483,88,58,100
793802483,59,88,62
793802483,82,69,53
793802483,90,90,97
793802483,87,71,55
793802483,81,86,83
793802483,72,55,74
793802483,93,85,52
793802483,66,61,65
793802483,88,91,71
793802483,92,62,63
793802483,83,75,88
793802483,58,72,100
793802483,71,56,100
793802483,98,79,73
793802483,66,80,65
793802483,96,85,82
793802483,70,86,53
793802483,63,81,89
793802483,92,57,85
793802483,80,84,55
793802483,83,70,89
793802483,81,60,50
793802483,93,62,75
793802483,92,69,77
793802483,91,59,62
793802483,64,66,100
793802483,93,74,61
793802483,54,84,69
793802483,88,58,92
793802483,94,62,83
793802483,98,87,59
793802483,91,99,67
793802483,59,58,67
793802483,80,63,68
793802483,95,50,78
793802483,55,90,85
793802483,69,97,86
793802483,98,86,51
793802483,85,96,89
793802483,62,71,86
793802483,66,91,78
793802483,84,89,64
793802483,68,95,68
793802483,60,78,73
793802483,57,80,63
793802483,90,69,66
793802483,77,98,66
793802483,82,94,62
793802483,86,51,80
793802483,100,84,71
793802483,50,88,55
793802483,68,96,72
793802483,69,82,88
793802483,99,66,80
793802483,55,90,72
793802483,99,93,90
793802483,99,55,57
793802483,53,91,89
793802483,78,58,95
793802483,56,66,56
793802483,82,76,56
793802483,88,83,98
793802483,55,62,64
793802483,93,86,99
793802483,80,98,53
793802483,64,62,80
793802483,90,99,80
793802483,75,96,69
793802483,65,59,74
793802483,80,71,53
793802483,98,50,93
793802483,57,68,55
793802483,69,70,71
793802483,69,73,51
793802483,77,94,53
793802483,62,100,84
793802483,57,55,78
793802483,56,80,65
793802483,70,99,70
793802483,63,100,62
793802483,51,89,56
793802483,68,76,53
793802483,87,92,66
793802483,58,98,67
793802483,60,57,82
793802483,76,52,89
793802483,79,79,50
793802483,64,66,51
793802483,58,99,96
793802483,68,72,59
793802483,56,59,56
793802483,78,68,69
793802483,74,80,81
793802483,100,97,83
793802483,57,78,60
793802483,63,91,62
793802483,60,56,63
793802483,57,77,86
793802483,53,72,93
793802483,93,68,50
793802483,100,60,68
793802483,69,74,54
793802483,95,98,62
793802483,76,56,74
793802483,54,98,62
793802483,53,84,92
793802483,69,75,52
793802483,69,91,68
793802483,91,65,89
793802483,82,78,95
793802483,78,85,79
793802483,60,62,95
793802483,55,64,87
793802483,92,62,86
793802483,59,71,96
793802483,91,66,56
793802483,85,87,79
793802483,85,71,53
793802483,72,66,96
793802483,87,63,93
793802483,53,90,60
793802483,68,98,93
793802483,75,74,98
793802483,65,96,92
793802483,65,96,62
793802483,96,53,80
793802483,74,88,73
793802483,84,86,97
793802483,65,86,62
793802483,70,100,62
793802483,95,100,67
793802483,76,50,61
793802483,78,65,60
793802483,51,60,90
793802483,67,75,55
793802483,53,57,89
793802483,78,50,64
793802483,97,67,88
793802483,50,79,95
793802483,84,70,79
793802483,63,91,73
793802483,57,65,72
793802483,87,59,80
793802483,58,71,64
793802483,88,88,90
793802483,81,71,57
793802483,58,90,64
793802483,62,96,75
793802483,98,67,93
793802483,67,61,100
793802483,67,87,89
793802483,83,83,72
793802483,51,65,62
793802483,97,73,68
793802483,93,81,82
793802483,75,63,60
793802483,67,69,59
793802483,51,64,66
793802483,67,66,99
793802483,73,86,84
793802483,66,92,62
793802483,99,79,82
793802483,71,92,65
793802483,96,97,91
793802483,91,87,55
793802483,96,90,65
793802483,60,79,96
793802483,78,58,83
793802483,96,73,90
793802483,52,54,82
793802483,72,68,63
793802483,71,52,88
793802483,92,56,95
793802483,50,65,90
793802483,94,100,67
793802483,90,98,86
793802483,90,86,52
793802483,58,57,92
793802483,73,60,68
793802483,100,59,63
793802483,58,55,52
793802483,82,93,58
793802483,66,67,64
793802483,51,76,96
793802483,92,100,75
793802483,72,83,77
793802483,84,61,70
793802483,79,71,51
793802483,78,77,72
793802483,51,50,78
793802483,87,57,67
793802483,89,97,74
793802483,72,86,54
793802483,74,92,54
793802483,88,96,88
793802483,97,72,74
793802483,69,84,63
793802483,96,75,79
793802483,70,75,97
793802483,69,67,68
793802483,80,50,59
793802483,60,82,71
793802483,77,85,59
793802483,52,98,78
793802483,97,91,65
793802483,61,52,92
793802483,91,80,97
793802483,67,60,100
793802483,51,90,82
793802483,51,95,63
793802483,66,96,99
793802483,79,54,67
793802483,99,95,81
793802483,77,80,65
793802483,97,53,52
793802483,50,81,87
793802483,78,61,57
793802483,58,79,94
793802483,54,62,53
793802483,73,55,67
793802483,87,100,89
793802483,89,71,60
793802483,100,95,82
793802483,66,53,88
793802483,82,51,72
793802483,87,81,76
793802483,74,50,54
793802483,85,72,71
793802483,71,76,63
793802483,56,92,94
793802483,56,86,66
793802483,63,65,54
793802483,84,75,74
793802483,88,63,56
793802483,63,81,100
793802483,53,90,65
793802483,83,50,73
793802483,72,56,77
793802483,100,79,61
793802483,67,93,76
793802483,51,64,60
793802483,53,52,60
793802483,51,94,91
793802483,76,78,85
793802483,66,82,68
793802483,52,78,64
793802483,62,65,95
793802483,74,72,65
793802483,72,75,85
793802483,67,85,81
793802483,93,100,95
793802483,68,77,64
793802483,97,90,55
793802483,81,82,68
793802483,82,70,100
793802483,96,60,76
793802483,92,63,84
793802483,83,65,61
793802483,75,84,69
793802483,88,74,85
793802483,94,52,72
793802483,62,94,64
793802483,60,96,74
793802483,57,58,78
793802483,51,61,83
793802483,84,85,97
793802483,52,100,52
793802483,50,65,100
793802483,67,76,54
793802483,86,78,56
793802483,96,75,63
793802483,51,99,65
793802483,60,56,72
793802483,62,63,63
793802483,56,91,72
793802483,50,73,86
793802483,97,50,69
793802483,54,50,85
793802483,73,87,69
793802483,93,70,59
793802483,84,100,73
793802483,62,74,73
793802483,63,83,97
793802483,55,60,80
793802483,70,91,95
793802483,67,65,91
793802483,89,94,88
793802483,52,61,98
793802483,83,75,68
793802483,57,80,59
793802483,100,91,80
793802483,86,57,69
793802483,69,87,87
793802483,100,76,80
793802483,68,76,64
793802483,73,91,58
793802483,71,84,85
793802483,82,65,97
793802483,61,58,90
793802483,70,80,83
793802483,75,92,69
793802483,96,100,69
793802483,74,85,71
793802483,62,88,63
793802483,91,67,60
793802483,78,96,89
793802483,60,82,97
793802483,97,58,71
793802483,99,50,71
793802483,73,78,69
793802483,97,100,77
793802483,64,61,81
793802483,69,93,100
793802483,79,57,91
793802483,69,77,72
793802483,74,88,57
793802483,53,50,74
793802483,93,96,91
793802483,95,75,52
793802483,85,59,90
793802483,75,69,50
793802483,93,73,72
793802483,99,95,98
793802483,66,76,74
793802483,86,77,74
793802483,54,93,58
793802483,96,58,55
793802483,76,83,77
793802483,96,53,55
793802483,76,86,69
793802483,54,86,77
793802483,82,76,97
793802483,70,92,63
793802483,82,83,61
793802483,64,65,95
793802483,54,57,73
793802483,95,70,60
793802483,67,84,98
793802483,71,85,100
793802483,66,82,85
793802483,65,52,51
793802483,52,75,66
793802483,56,87,61
793802483,85,99,89
793802483,89,84,78
793802483,56,64,74
793802483,53,100,76
793802483,54,83,68
793802483,64,75,54
793802483,99,93,70
793802483,86,93,80
793802483,61,59,63
793802483,54,66,91
793802483,95,58,52
793802483,72,89,98
793802483,55,57,71
793802483,59,91,73
793802483,59,86,100
793802483,76,87,75
793802483,63,63,98
793802483,78,50,56
793802483,70,78,61
793802483,51,93,71
793802483,64,84,87
793802483,74,98,88
793802483,70,100,98
793802483,54,78,60
793802483,85,80,97
793802483,59,92,68
793802483,73,69,88
793802483,57,97,68
793802483,96,69,59
793802483,64,98,77
793802483,60,82,61
793802483,51,63,61
793802483,90,67,77
793802483,98,87,88
793802483,87,57,65
793802483,89,90,61
793802483,54,98,52
793802483,99,96,78
793802483,95,51,81
793802483,62,79,99
793802483,53,83,74
793802483,50,64,92
793802483,67,51,81
793802483,81,87,64
793802483,83,53,100
793802483,98,92,89
793802483,65,67,69
793802483,87,50,89
793802483,95,61,86
793802483,98,81,87
793802483,86,89,96
793802483,55,63,66
793802483,53,89,86
793802483,77,80,74
793802483,93,62,98
793802483,90,70,98
793802483,50,76,85
793802483,55,97,80
793802483,73,85,78
793802483,51,80,60
793802483,85,100,50
793802483,56,52,73
793802483,72,54,63
793802483,69,91,57
793802483,95,82,91
793802483,77,88,50
793802483,73,69,61
793802483,99,93,69
793802483,67,53,52
793802483,77,67,98
793802483,99,83,98
793802483,61,51,80
793802483,55,81,80
793802483,63,56,57
793802483,53,50,94
793802483,90,57,54
793802483,69,75,98
793802483,84,55,74
793802483,85,74,78
793802483,74,51,51
793802483,60,54,84
793802483,88,91,54
793802483,57,87,55
793802483,81,81,94
793802483,100,56,50
793802483,66,51,69
793802483,64,61,76
793802483,70,70,84
793802483,86,79,70
793802483,81,67,89
793802483,95,84,89
793802483,50,86,67
793802483,94,64,55
793802483,82,80,87
793802483,56,89,52
793802483,96,56,80
793802483,57,64,84
793802483,81,56,96
793802483,72,87,70
793802483,69,67,100
793802483,99,71,81
793802483,83,84,90
793802483,58,83,84
793802483,76,56,96
793802483,60,93,60
793802483,61,71,74
793802483,91,50,61
793802483,66,64,78
793802483,91,62,87
793802483,87,65,58
793802483,62,78,50
793802483,100,68,56
793802483,63,96,82
793802483,74,85,81
793802483,99,63,63
793802483,78,69,93
793802483,77,88,53
793802483,66,81,69
793802483,54,63,93
793802483,72,76,82
793802483,95,54,75
793802483,92,91,71
793802483,56,91,100
793802483,55,84,54
793802483,98,80,56
793802483,64,67,98
793802483,51,66,70
793802483,54,80,84
793802483,72,98,81
793802483,72,95,84
793802483,75,51,59
793802483,94,92,56
793802483,54,84,82
793802483,69,95,81
793802483,55,73,67
793802483,96,82,50
793802483,88,90,51
793802483,50,92,69
793802483,82,78,60
793802483,99,94,62
793802483,75,52,71
793802483,58,100,66
793802483,92,67,50
793802483,80,81,52
793802483,86,54,57
793802483,52,79,74
793802483,56,55,89
793802483,83,89,74
793802483,71,57,100
793802483,93,90,79
793802483,75,64,92
793802483,63,67,69
793802483,94,85,58
793802483,82,53,63
793802483,57,83,83
793802483,70,85,88
793802483,71,56,58
793802483,92,75,86
793802483,62,96,62
793802483,98,55,85
793802483,87,93,54
793802483,86,71,59
793802483,51,88,91
793802483,75,79,71
793802483,72,58,80
793802483,56,61,70
793802483,89,51,54
793802483,86,78,52
793802483,79,93,51
793802483,51,53,92
793802483,82,80,76
793802483,94,62,66
793802483,72,83,72
793802483,77,57,75
793802483,64,52,50
793802483,76,55,90
793802483,59,55,97
793802483,96,65,78
793802483,80,61,79
793802483,61,83,88
793802483,64,66,69
793802483,100,90,86
793802483,96,82,55
793802483,80,74,99
793802483,88,56,60
793802483,98,82,100
793802483,88,99,95
793802483,50,72,63
793802483,69,82,52
793802483,74,91,85
793802483,61,62,98
793802483,93,87,90
793802483,76,58,93
793802483,76,88,79
793802483,64,100,89
793802483,98,84,74
793802483,72,64,66
793802483,99,66,76
793802483,52,62,50
793802483,72,85,65
793802483,58,72,68
793802483,71,53,70
793802483,77,88,60
793802483,69,55,84
793802483,86,76,62
793802483,55,93,51
793802483,66,67,74
793802483,89,79,50
793802483,58,63,92
793802483,60,91,65
793802483,72,82,79
793802483,89,57,66
793802483,68,57,98
793802483,74,68,87
793802483,63,84,75
793802483,78,76,54
793802483,54,66,68
793802483,61,74,68
793802483,70,95,75
793802483,72,75,88
793802483,65,80,51
793802483,69,85,83
793802483,67,94,58
793802483,88,89,79
793802483,96,93,51
793802483,70,64,56
793802483,67,63,51
793802483,82,58,100
793802483,88,60,67
793802483,87,60,66
793802483,89,67,59
793802483,50,96,69
793802483,57,79,54
793802483,99,89,63
793802483,57,94,77
793802483,96,78,61
793802483,98,66,97
793802483,53,91,95
793802483,61,69,74
793802483,80,61,68
793802483,74,57,82
793802483,85,50,88
793802483,65,64,70
793802483,55,51,70
793802483,78,76,75
793802483,87,98,73
793802483,82,65,77
793802483,56,94,61
793802483,92,87,73
793802483,76,57,50
793802483,98,89,100
793802483,96,59,80
793802483,82,72,51
793802483,64,75,71
793802483,92,71,70
793802483,53,98,87
793802483,83,100,63
793802483,58,58,84
793802483,72,58,91
793802483,100,63,50
793802483,69,99,65
793802483,97,94,82
793802483,77,76,57
793802483,76,69,89
793802483,66,66,53
793802483,99,71,54
793802483,77,92,76
793802483,94,88,62
793802483,94,70,52
793802483,71,62,51
793802483,65,83,93
793802483,75,100,78
793802483,90,73,67
793802483,91,68,62
793802483,74,100,75
793802483,89,95,51
793802483,86,59,90
793802483,66,51,72
793802483,64,90,77
793802483,79,85,61
793802483,65,73,54
793802483,52,96,55
793802483,56,100,59
793802483,95,82,98
793802483,89,100,88
793802483,86,56,61
793802483,62,55,99
793802483,53,64,82
793802483,73,55,97
793802483,60,64,95
793802483,87,70,53
793802483,96,78,50
793802483,81,94,83
793802483,63,85,66
793802483,96,78,64
793802483,87,71,94
793802483,54,89,63
793802483,67,55,65
793802483,100,63,81
793802483,93,100,55
793802483,87,64,55
793802483,74,56,58
793802483,86,78,54
793802483,72,74,78
793802483,77,91,57
793802483,55,60,64
793802483,81,74,71
793802483,62,75,69
793802483,73,70,67
793802483,55,55,66
793802483,54,93,81
793802483,57,82,84
793802483,83,54,81
793802483,95,95,91
793802483,81,95,74
793802483,88,66,89
793802483,73,87,88
793802483,81,76,90
793802483,60,68,66
793802483,99,65,86
793802483,91,81,86
793802483,79,83,51
793802483,55,99,80
793802483,55,64,99
793802483,85,58,73
793802483,60,85,99
793802483,65,90,81
793802483,98,65,90
793802483,73,75,68
793802483,90,62,67
793802483,78,89,90
793802483,76,87,57
793802483,80,70,57
793802483,63,63,82
793802483,85,96,53
793802483,62,86,90
793802483,82,78,63
793802483,96,72,69
793802483,99,99,67
793802483,99,51,81
793802483,64,73,89
793802483,99,66,88
793802483,54,52,91
793802483,60,67,74
793802483,58,75,57
793802483,56,88,96
793802483,57,64,89
793802483,59,86,50
793802483,64,68,93
793802483,52,92,98
793802483,93,95,94
793802483,53,56,56
793802483,90,96,94
793802483,81,79,65
793802483,80,67,82
793802483,80,92,90
793802483,87,89,87
793802483,56,52,65
793802483,57,78,95
793802483,76,66,97
793802483,63,88,81
793802483,90,93,72
793802483,53,53,71
793802483,52,84,91
793802483,96,82,74
793802483,93,94,69
793802483,73,74,54
793802483,57,58,68
793802483,94,69,65
793802483,51,69,61
793802483,70,83,100
793802483,63,79,87
793802483,70,97,64
793802483,60,69,91
793802483,72,65,90
793802483,82,66,50
793802483,62,80,52
793802483,76,91,90
793802483,51,98,72
793802483,67,77,53
793802483,99,89,65
793802483,64,79,52
793802483,55,77,89
793802483,81,71,73
793802483,71,100,91
793802483,51,61,83
793802483,98,86,55
793802483,57,85,52
793802483,94,63,85
793802483,97,52,60
793802483,76,87,82
793802483,85,66,72
793802483,58,89,81
793802483,52,55,80
793802483,63,76,89
793802483,83,86,51
793802483,93,68,65
793802483,73,51,83
793802483,50,67,66
793802483,59,99,53
793802483,70,60,65
793802483,64,99,73
793802483,64,87,63
793802483,87,66,78
793802483,75,100,67
793802483,76,51,58
793802483,65,76,77
793802483,52,62,58
793802483,62,77,98
793802483,53,57,97
793802483,89,56,94
793802483,91,63,67
793802483,98,56,58
793802483,98,80,84
793802483,75,69,88
793802483,58,71,66
793802483,75,91,92
793802483,76,53,51
793802483,60,80,84
793802483,93,89,75
793802483,71,59,94
793802483,50,64,96
793802483,59,90,62
793802483,89,91,54
793802483,69,93,77
793802483,95,69,88
793802483,90,69,86
793802483,87,100,82
793802483,80,91,59
793802483,75,63,77
793802483,85,69,92
793802483,68,50,62
793802483,59,99,67
793802483,52,93,60
793802483,90,88,88
793802483,75,90,71
793802483,93,75,53
793802483,78,80,84
793802483,82,100,61
793802483,78,51,55
793802483,84,93,81
793802483,69,82,50
793802483,88,99,75
793802483,96,72,60
793802483,87,82,64
793802483,98,67,69
793802483,75,63,77
793802483,77,51,94
793802483,51,69,62
793802483,66,66,69
793802483,54,78,55
793802483,50,85,53
793802483,63,79,91
793802483,68,94,70
793802483,97,80,73
793802483,51,61,98
793802483,71,84,56
793802483,67,79,66
793802483,96,92,91
793802483,94,73,81
793802483,61,70,88
793802483,84,63,71
793802483,61,95,93
793802483,99,70,52
793802483,71,88,97
793802483,63,70,82
793802483,68,77,58
793802483,88,74,80
793802483,61,94,60
793802483,54,52,67
793802483,100,99,89
793802483,70,86,94
793802483,56,99,84
793802483,62,98,96
793802483,82,92,80
793802483,78,58,73
793802483,57,68,71
793802483,66,64,97
793802483,89,59,92
793802483,71,72,96
793802483,85,61,59
793802483,72,94,75
793802483,83,84,82
793802483,98,74,82
793802483,55,97,54
793802483,87,66,98
793802483,67,84,54
793802483,95,74,89
793802483,60,79,100
793802483,73,58,98
793802483,52,92,70
793802483,61,78,78
793802483,51,98,97
793802483,58,87,64
793802483,100,87,69
793802483,66,51,96
793802483,62,91,88
793802483,73,56,53
793802483,64,92,84
793802483,56,78,69
793802483,89,97,95
793802483,96,73,53
793802483,86,72,100
793802483,97,69,58
793802483,69,65,94
793802483,75,74,81
793802483,85,63,53
793802483,57,94,69
793802483,76,79,74
793802483,100,53,58
793802483,99,82,91
793802483,71,71,67
793802483,60,78,83
793802483,98,78,81
793802483,68,57,72
793802483,53,58,84
793802483,88,53,94
793802483,55,92,94
793802483,62,58,64
793802483,52,67,98
793802483,60,77,65
793802483,52,54,80
793802483,63,91,66
793802483,86,74,54
793802483,72,87,84
793802483,53,71,93
793802483,62,72,52
793802483,93,63,87
793802483,76,77,92
793802483,67,80,100
793802483,80,58,92
793802483,51,76,84
793802483,58,87,68
793802483,63,87,84
793802483,68,77,86
793802483,76,87,67
793802483,65,63,57
793802483,78,58,51
793802483,66,78,99
793802483,73,87,62
793802483,50,86,97
793802483,57,81,82
793802483,91,80,64
793802483,80,63,76
793802483,76,81,88
793802483,58,82,87
793802483,93,85,100
793802483,71,73,82
793802483,94,83,74
793802483,67,75,63
793802483,96,99,71
793802483,51,68,95
793802483,63,61,84
793802483,74,91,56
793802483,88,57,63
793802483,64,73,83
793802483,77,59,63
793802483,77,99,64
793802483,80,54,57
793802483,91,80,85
793802483,57,66,76
793802483,60,97,91
793802483,67,84,53
793802483,52,64,61
793802483,67,60,78
793802483,81,76,75
793802483,60,62,89
793802483,60,81,55
793802483,57,70,90
793802483,53,85,68
793802483,65,78,55
793802483,58,82,67
793802483,98,96,83
793802483,88,54,59
793802483,88,93,65
793802483,92,56,65
793802483,69,77,72
793802483,78,60,72
793802483,60,66,92
793802483,73,95,75
793802483,66,71,98
793802483,53,87,84
793802483,94,69,57
793802483,94,75,90
793802483,50,56,90
793802483,86,53,84
